Node,Relative Closeness,Rank
768,0.0009045713202016885,200.0
339,0.000899385412177156,201.0
681,0.0008978995083535283,202.0
1565,0.0008958439970544428,203.0
1232,0.0008956180870162243,204.0
857,0.0008932724371958055,205.0
108,0.000890752699022476,206.0
36,0.0008894894601365114,207.0
41,0.0008894032199911468,208.0
1421,0.0008882981303257614,209.0
1389,0.0008849375829924365,210.0
442,0.0008810693984675428,211.0
849,0.0008792262320103456,212.0
1094,0.0008722061846819045,213.0
619,0.0008702410341116937,214.0
645,0.0008698944840536638,215.0
1294,0.0008689891866032755,216.0
667,0.0008678477456477007,217.0
254,0.0008677559014126075,218.0
632,0.0008641865427024337,219.0
265,0.0008565041388447208,220.0
1257,0.0008563236027165482,221.0
47,0.000856182392682165,222.0
275,0.0008558036820249086,223.0
1545,0.0008512947261858444,224.0
824,0.0008489562711876694,225.0
451,0.0008475374699993567,226.0
707,0.000846918321750539,227.0
43,0.000844318178646237,228.0
360,0.0008440976856190371,229.0
790,0.0008427070460576262,230.0
1270,0.0008411099762316821,231.0
939,0.0008383515103002539,232.0
295,0.0008358494335849388,233.0
1150,0.0008350602285304183,234.0
1420,0.0008338342467376846,235.0
804,0.0008280441227164862,236.0
56,0.0008247617829635293,237.0
603,0.0008242858866583074,238.0
1099,0.0008203413088166732,239.0
24,0.0008185856602446199,240.0
127,0.0008144007082172924,241.0
696,0.0008084691069143952,242.0
383,0.000805822966217883,243.0
624,0.0008050362518445845,244.0
53,0.0008048023152376195,245.0
499,0.0008039768298430667,246.0
307,0.000802524792271186,247.0
317,0.0008017012947165449,248.0
724,0.0008015724900441574,249.0
1375,0.0007998563293839214,250.0
246,0.0007976516163936199,251.0
716,0.000789184842606746,252.0
714,0.0007871114009739295,253.0
661,0.0007866242443812515,254.0
1491,0.0007849048305409205,255.0
1411,0.0007842858172439664,256.0
597,0.0007842760918404599,257.0
1496,0.000776919425991215,258.0
1437,0.0007732254719747416,259.0
1334,0.0007729344215500911,260.0
1229,0.0007723217841670486,261.0
1235,0.0007682500711119929,262.0
318,0.0007681046913507491,263.0
1313,0.0007674601188507515,264.0
32,0.0007662758543477735,265.0
723,0.0007643838736537162,266.0
533,0.0007616854110826214,267.0
535,0.0007616658348743514,268.0
892,0.0007605159193077921,269.0
1172,0.0007597075540525637,270.0
502,0.0007588364042114108,271.0
1243,0.0007584397686450956,272.0
803,0.0007583196371040676,273.0
546,0.0007530068279875256,274.0
226,0.0007513590858476166,275.0
814,0.0007442310431436215,276.0
1183,0.0007434235591668675,277.0
426,0.0007432503777949217,278.0
705,0.0007422090583359456,279.0
324,0.0007396701158231451,280.0
28,0.0007389172019850516,281.0
184,0.0007381780178104541,282.0
21,0.0007377763605570142,283.0
276,0.0007339410305275422,284.0
1298,0.0007293560667280647,285.0
1296,0.0007279918951210958,286.0
699,0.0007276566900344488,287.0
877,0.000727394112069007,288.0
933,0.0007273034290562549,289.0
867,0.0007261595332949852,290.0
1492,0.0007256540791263987,291.0
1464,0.0007232527933461422,292.0
605,0.0007215181762470521,293.0
1536,0.0007196763098505309,294.0
751,0.0007187269477047533,295.0
1342,0.0007182327057294271,296.0
130,0.0007167328450062968,297.0
526,0.0007149095522848616,298.0
4,0.0007128713039884976,299.0
380,0.0007108446034473741,300.0
396,0.0007104121672195375,301.0
191,0.0007085398320193936,302.0
1100,0.0007081111745246003,303.0
3,0.0007067702445145939,304.0
153,0.0007031123552273164,305.0
1521,0.0007030745387315088,306.0
190,0.0007022650748607077,307.0
626,0.0007020780773451149,308.0
1268,0.000701495850865754,309.0
793,0.000701427696129678,310.0
457,0.0006986893143141864,311.0
866,0.0006973992579517512,312.0
1410,0.0006956897283103799,313.0
392,0.0006941942264772315,314.0
542,0.0006919336639266345,315.0
225,0.0006918327132075647,316.0
1350,0.0006916638748201958,317.0
1265,0.0006906631511288487,318.0
1215,0.0006902917681675026,319.0
898,0.0006883218516932867,320.0
759,0.0006881342198712224,321.0
163,0.000688030186838017,322.0
233,0.0006864169088667232,323.0
687,0.0006825931469351438,324.0
788,0.0006820336233462978,325.0
1518,0.0006817321403415233,326.0
277,0.0006808216803023152,327.0
1109,0.0006784350571381743,328.0
508,0.0006741821195154019,329.0
308,0.0006708987918031033,330.0
22,0.0006702253564655704,331.0
330,0.0006699588964921213,332.0
238,0.0006696932297862652,333.0
802,0.0006692103080931701,334.0
234,0.000668356020731107,335.0
820,0.0006680950084915891,336.0
162,0.0006674584360143534,337.0
638,0.0006671928747917094,338.0
937,0.000666586947051155,339.0
625,0.0006663845888381186,340.0
1434,0.0006652316890932204,341.0
1503,0.0006647419461713624,342.0
628,0.000663254606953937,343.0
105,0.0006617105637478922,344.0
918,0.0006601432768579684,345.0
486,0.0006590650961153007,346.0
1391,0.0006587136924337839,347.0
478,0.0006538506420827296,348.0
1515,0.0006534267980455771,349.0
40,0.0006521538346356377,350.0
361,0.0006516883286321246,351.0
651,0.0006509491587357088,352.0
1566,0.0006483102540317678,353.0
268,0.000648120586180478,354.0
20,0.0006477558771194739,355.0
1324,0.0006471285918211846,356.0
273,0.0006464077254983018,357.0
1001,0.0006462128195933475,358.0
579,0.0006443205755343725,359.0
450,0.0006430087373973873,360.0
460,0.0006405467551975862,361.0
95,0.0006391419995947648,362.0
1372,0.0006391167814299109,363.0
1070,0.0006385446771628028,364.0
496,0.0006370899747319748,365.0
1187,0.0006370897290871471,366.0
505,0.0006365575654408374,367.0
695,0.0006359224128009898,368.0
1309,0.0006346872082678375,369.0
850,0.0006345918033980677,370.0
744,0.0006331549205889821,371.0
698,0.0006327505051520886,372.0
552,0.0006306742061376448,373.0
686,0.0006291557691728612,374.0
840,0.0006289474499556342,375.0
532,0.000628734888904907,376.0
1159,0.0006283798642120196,377.0
669,0.0006256960765671771,378.0
1145,0.0006256625821771338,379.0
872,0.0006252850352135357,380.0
452,0.0006251207843685293,381.0
1168,0.0006242925402918149,382.0
213,0.0006225504332384024,383.0
789,0.0006195309674094917,384.0
26,0.0006194361597732928,385.0
641,0.0006187627718664371,386.0
1315,0.0006183508040401677,387.0
1401,0.0006173255239145393,388.0
573,0.0006158460381807781,389.0
740,0.0006156330293942513,390.0
516,0.0006146580877578214,391.0
1432,0.0006137187341503064,392.0
331,0.0006087650279415354,393.0
463,0.0006079310072091668,394.0
706,0.000606632070957669,395.0
132,0.0006062833398629508,396.0
690,0.0006042418086634767,397.0
1524,0.0006038778195396509,398.0
1280,0.0006025612414725836,399.0
309,0.0006022076489047932,400.0
674,0.0006017153552890296,401.0
271,0.0006011371122433954,402.0
962,0.0006011156137738687,403.0
528,0.0005992921741213089,404.0
636,0.0005992124862861609,405.0
1050,0.0005986182450107308,406.0
1409,0.0005969693661820864,407.0
894,0.0005954316367750208,408.0
1210,0.0005925317371051717,409.0
182,0.0005915879181678735,410.0
676,0.0005913828108627228,411.0
1519,0.0005905550463114406,412.0
890,0.0005904650825881132,413.0
883,0.0005902560729518847,414.0
578,0.0005896778506357262,415.0
1321,0.0005887057844727302,416.0
881,0.0005872612550333072,417.0
506,0.000587013542040268,418.0
1049,0.0005869433982449049,419.0
1120,0.0005858225756826249,420.0
1111,0.0005854401839086215,421.0
1193,0.000582848343061312,422.0
1098,0.0005819247219457691,423.0
563,0.000581894127607816,424.0
602,0.0005807106892860857,425.0
458,0.0005791344177127472,426.0
852,0.0005791288886559633,427.0
403,0.0005788031964859054,428.0
1504,0.0005784097615698011,429.0
1451,0.0005783579077440651,430.0
521,0.0005780021603271374,431.0
1325,0.0005776934457364556,432.0
1005,0.0005770766580753043,433.0
23,0.0005733452319968673,434.0
1127,0.00057328406398831,435.0
727,0.0005729819551894722,436.0
1560,0.0005723385633023582,437.0
1561,0.000572299621642347,438.0
839,0.0005719516067579194,439.0
660,0.0005716833474765541,440.0
464,0.0005716820991561037,441.0
1465,0.0005707587143152043,442.0
206,0.0005695781932250239,443.0
965,0.0005695418515283059,444.0
817,0.000568753582808812,445.0
310,0.0005671930420254467,446.0
185,0.0005649043742831302,447.0
1378,0.0005647768402298384,448.0
683,0.0005632388706692497,449.0
11,0.0005604579128816459,450.0
758,0.000558957329509509,451.0
83,0.0005588563562989107,452.0
443,0.0005580757139495014,453.0
217,0.0005569773787457225,454.0
589,0.0005568238299432316,455.0
1459,0.0005565328149910357,456.0
1456,0.0005561019576617079,457.0
449,0.000555098789258481,458.0
1260,0.0005547234236718027,459.0
808,0.0005546998711802328,460.0
281,0.000554584326788283,461.0
957,0.0005545683476733384,462.0
402,0.0005534680733734153,463.0
326,0.0005533190933144977,464.0
1430,0.0005525183888290062,465.0
943,0.0005523602779376711,466.0
1158,0.000549400205148148,467.0
643,0.0005492868648839121,468.0
480,0.0005489472574782918,469.0
1264,0.000547890335774847,470.0
1347,0.0005475324578676367,471.0
568,0.0005473120296067562,472.0
1170,0.0005453310652876449,473.0
441,0.0005451879549335586,474.0
801,0.0005448076384037327,475.0
1074,0.0005434649583905793,476.0
925,0.0005422628420820134,477.0
489,0.0005415985697420833,478.0
887,0.0005413519388585697,479.0
798,0.0005408426223076903,480.0
322,0.0005406497849616978,481.0
1369,0.0005396170603680077,482.0
1341,0.0005396000895017108,483.0
1418,0.0005390817706315734,484.0
282,0.0005374407971168747,485.0
639,0.0005370979731239156,486.0
1194,0.0005369354941583431,487.0
1396,0.0005367256870746631,488.0
792,0.0005366516834625026,489.0
1199,0.000536613057359736,490.0
770,0.0005361369736698,491.0
1272,0.0005357218044304008,492.0
827,0.0005355433318713363,493.0
948,0.0005351435201205479,494.0
842,0.0005335078435623068,495.0
775,0.0005323479440289313,496.0
584,0.0005323423306992339,497.0
601,0.0005322575281587525,498.0
1390,0.0005321938191928132,499.0
1301,0.0005321472330574606,500.0
577,0.0005318850515410625,501.0
715,0.0005311162608384227,502.0
1480,0.0005299490659725349,503.0
1453,0.0005299170635629235,504.0
1139,0.0005294834451549839,505.0
795,0.000529473806199624,506.0
1427,0.0005294675272663307,507.0
255,0.0005269482019861886,508.0
501,0.0005262740892786839,509.0
926,0.0005237970996683015,510.0
901,0.000523374101213764,511.0
630,0.0005215484339861011,512.0
500,0.0005209681678373266,513.0
358,0.0005197428532396926,514.0
712,0.0005172254705030622,515.0
637,0.0005168953938180947,516.0
1152,0.0005160331917299324,517.0
347,0.0005158313325925626,518.0
662,0.0005155600872249753,519.0
836,0.0005155167590247568,520.0
428,0.0005155077660230062,521.0
1436,0.0005145113674298645,522.0
807,0.000513736270647768,523.0
113,0.0005135308456496147,524.0
166,0.0005132770672596249,525.0
150,0.0005128043221985029,526.0
353,0.0005123960693638613,527.0
1486,0.0005122878614609364,528.0
940,0.0005120736990169593,529.0
1075,0.0005116087259530158,530.0
520,0.0005115666069178302,531.0
550,0.0005114246721118132,532.0
572,0.0005107803528989297,533.0
245,0.0005103338680400468,534.0
1096,0.0005082015891799169,535.0
1237,0.0005065802518165268,536.0
400,0.0005062975181838579,537.0
81,0.0005062321435020987,538.0
436,0.0005061931553788594,539.0
834,0.0005058567369298117,540.0
31,0.0005055490683262031,541.0
737,0.0005032693432968994,542.0
135,0.0005027423547697618,543.0
1219,0.000502240646277112,544.0
1407,0.0005019154137146296,545.0
1295,0.0005003542054287512,546.0
261,0.0005000338417400116,547.0
1475,0.0004996649631495496,548.0
1364,0.0004979643236565363,549.0
10,0.0004978881551951294,550.0
1262,0.0004976256806906127,551.0
725,0.0004974021138169265,552.0
1425,0.0004970868644098203,553.0
1008,0.0004967243201088763,554.0
1042,0.0004963955867499784,555.0
736,0.0004958694114696159,556.0
1190,0.0004952253592794681,557.0
231,0.0004951914133831447,558.0
305,0.0004951781758059079,559.0
1246,0.0004948657169514892,560.0
1455,0.0004948016811466141,561.0
1297,0.000494340831556669,562.0
1133,0.0004935145680450711,563.0
1205,0.0004932946658769352,564.0
713,0.0004918535769768477,565.0
1362,0.0004896359120370557,566.0
1142,0.0004895676378272702,567.0
172,0.0004894776255205222,568.0
1072,0.0004886407367127438,569.0
906,0.0004885863059941125,570.0
455,0.0004885329156859811,571.0
1,0.00048804517107348697,572.0
1228,0.00048766988482983975,573.0
1138,0.00048765448420550785,574.0
216,0.0004871611604250072,575.0
1415,0.00048707943921489255,576.0
283,0.0004859505158455366,577.0
362,0.00048491283478629705,578.0
1178,0.00048486405326956253,579.0
913,0.0004844852293649912,580.0
799,0.00048380741081476735,581.0
490,0.00048339513925979094,582.0
967,0.00048243752657239555,583.0
1345,0.00048138890166952476,584.0
1554,0.00048126721703801024,585.0
627,0.0004811875692432827,586.0
623,0.0004811875692432827,586.0
622,0.0004811875692432827,586.0
384,0.00047980299680099985,587.0
956,0.00047930549971007884,588.0
343,0.0004778992958226505,589.0
1511,0.00047737614901711717,590.0
1522,0.00047671079518646776,591.0
671,0.00047670990295008256,592.0
39,0.00047650381344895216,593.0
547,0.0004762567684423681,594.0
848,0.0004757688585387555,595.0
656,0.0004754793980803035,596.0
720,0.0004748803975458681,597.0
930,0.00047476202888507813,598.0
851,0.0004742286714959624,599.0
709,0.00047320675301158895,600.0
84,0.0004713702177705742,601.0
845,0.0004709245526050411,602.0
1388,0.00047059676274703523,603.0
114,0.00046911224768788376,604.0
1381,0.0004663343100719862,605.0
473,0.00046627217319571184,606.0
416,0.00046621182632074144,607.0
423,0.0004654321053959705,608.0
653,0.0004652110361659691,609.0
536,0.00046455563547575255,610.0
1443,0.0004643877621318507,611.0
1408,0.0004642784583560464,612.0
133,0.00046357410539891205,613.0
875,0.00046236327209945585,614.0
1254,0.0004620505836812263,615.0
697,0.0004618603154876615,616.0
620,0.00046110613851396253,617.0
1051,0.00046096204860623566,618.0
1160,0.00046076218032427144,619.0
1582,0.00045982294286179583,620.0
769,0.0004586994717623555,621.0
1556,0.00045802118226030345,622.0
679,0.00045763614026574225,623.0
513,0.0004575823306086829,624.0
1571,0.0004575222826745909,625.0
296,0.00045751169254201296,626.0
1189,0.0004574859845275645,627.0
607,0.000457440599235144,628.0
301,0.000457204399140757,629.0
269,0.00045635211897108736,630.0
466,0.0004551420331041794,631.0
1286,0.00045499657157739353,632.0
510,0.00045489331093961704,633.0
385,0.00045465935900707103,634.0
1161,0.00045426037547111227,635.0
1354,0.0004542566676194153,636.0
1247,0.00045346446558069823,637.0
1497,0.0004529390990995461,638.0
1153,0.0004517618052591075,639.0
1154,0.0004517618052591075,639.0
1148,0.0004517618052591075,639.0
1149,0.0004517618052591075,639.0
1508,0.0004514748609597296,640.0
158,0.0004511692913132846,641.0
920,0.0004500126613311749,642.0
1082,0.0004494109656192118,643.0
1288,0.0004488348709272283,644.0
1439,0.000448320453624345,645.0
819,0.00044815910064165246,646.0
389,0.0004477828567960852,647.0
1416,0.0004471696986133659,648.0
1252,0.00044637736305998586,649.0
1383,0.00044623466173898495,650.0
1338,0.0004460000221196467,651.0
192,0.0004448550736683915,652.0
1431,0.0004446362662919869,653.0
1392,0.00044456913618379744,654.0
1251,0.00044439883018875724,655.0
1529,0.0004443820001528396,656.0
896,0.00044425536311070183,657.0
211,0.00044355052634736957,658.0
471,0.000443357133586152,659.0
453,0.0004430713552250876,660.0
155,0.0004430603877006394,661.0
154,0.0004430603877006394,661.0
110,0.00044194463768995216,662.0
916,0.00043948352757666406,663.0
673,0.0004393968398722398,664.0
1052,0.0004390099314617189,665.0
1227,0.00043898954094821475,666.0
527,0.00043808611671879475,667.0
1461,0.0004373930357525075,668.0
1255,0.0004371108038550587,669.0
829,0.000436970152483055,670.0
828,0.000436970152483055,670.0
334,0.00043668712901976563,671.0
838,0.00043639823761984096,672.0
797,0.0004355541622822554,673.0
655,0.00043516209041858376,674.0
1543,0.00043494367590408604,675.0
1086,0.0004345418029979463,676.0
241,0.00043430366004290166,677.0
46,0.0004335004482863785,678.0
529,0.00043338814238125787,679.0
670,0.0004328539563400827,680.0
672,0.0004328539563400827,680.0
176,0.00043156286254819967,681.0
173,0.00043156286254819967,681.0
1201,0.0004313449101157837,682.0
932,0.00043070542501001663,683.0
1211,0.0004305758889322904,684.0
732,0.00042930553072397675,685.0
1180,0.0004284083746481853,686.0
1076,0.00042833985213669044,687.0
194,0.0004279281765004622,688.0
214,0.00042718851418787533,689.0
961,0.0004269568086826498,690.0
1101,0.00042684946238028996,691.0
654,0.0004265226181478619,692.0
1460,0.0004264016337667888,693.0
1428,0.00042405228946301276,694.0
951,0.0004237651244569454,695.0
328,0.0004231268133082141,696.0
774,0.00042305088682143823,697.0
122,0.000422882109948139,698.0
80,0.0004225718894620883,699.0
79,0.0004225718894620883,699.0
129,0.0004220631118493927,700.0
247,0.00042036610775497907,701.0
833,0.000420299898683838,702.0
321,0.0004201466714472646,703.0
846,0.00041961028403735305,704.0
776,0.0004194433735234545,705.0
960,0.0004194433735234545,705.0
1468,0.00041912279800497033,706.0
1470,0.00041912279800497033,706.0
1469,0.00041912279800497033,706.0
1023,0.00041892536040641663,707.0
494,0.00041869916582641057,708.0
889,0.0004184673840466628,709.0
1273,0.0004180951079908146,710.0
514,0.0004178371788298785,711.0
538,0.00041783636454881105,712.0
548,0.00041718552784429706,713.0
549,0.00041718552784429706,713.0
979,0.0004171144053718614,714.0
148,0.0004170399227935969,715.0
469,0.0004155497244207241,716.0
485,0.00041543672663248003,717.0
826,0.0004154145090780945,718.0
721,0.00041523275968430816,719.0
61,0.00041486750794842364,720.0
7,0.00041402915297692887,721.0
1162,0.0004139847962907455,722.0
410,0.0004136444977782388,723.0
1222,0.00041363738863561047,724.0
560,0.0004134952750985631,725.0
880,0.000413340038370053,726.0
1377,0.0004130432880269292,727.0
507,0.0004130302224304262,728.0
54,0.00041265729335937594,729.0
613,0.00041146136550729106,730.0
891,0.0004114481699089732,731.0
738,0.00041065386631913424,732.0
739,0.00041065386631913424,732.0
543,0.0004099088560705717,733.0
752,0.00040932666146030055,734.0
25,0.0004092541555353751,735.0
717,0.00040902683244296303,736.0
1422,0.00040881443749638316,737.0
1572,0.00040793158547239457,738.0
1387,0.00040756229414796443,739.0
399,0.0004073440902631894,740.0
885,0.0004069181811419517,741.0
611,0.0004066997458332287,742.0
612,0.0004066997458332287,742.0
668,0.0004063941370446283,743.0
903,0.0004062711773140496,744.0
970,0.000406188464784318,745.0
975,0.0004060809522401709,746.0
475,0.0004054672301190877,747.0
503,0.00040526538702134095,748.0
1207,0.00040445753519029876,749.0
551,0.00040423689492933586,750.0
408,0.00040346404538711873,751.0
1526,0.0004034275495846472,752.0
1204,0.0004029325579104914,753.0
1553,0.00040283503996456035,754.0
821,0.000402808258016187,755.0
816,0.00040237397171872017,756.0
487,0.0004017397056918787,757.0
1026,0.0004014894001734432,758.0
439,0.0004010858709873949,759.0
694,0.00040038802044847137,760.0
125,0.0004000125401676981,761.0
1574,0.0003998562193553354,762.0
159,0.00039957667976124546,763.0
35,0.00039834341386056784,764.0
101,0.00039827577166239215,765.0
446,0.00039734296250442487,766.0
1184,0.0003967994060799838,767.0
1589,0.00039663193721821454,768.0
976,0.00039633153981477517,769.0
582,0.000396299329460595,770.0
998,0.0003962122256864842,771.0
1349,0.000395894198999924,772.0
354,0.0003953662948467958,773.0
837,0.00039521452190077353,774.0
1103,0.0003948625483881868,775.0
1348,0.00039407271175928636,776.0
779,0.00039406194297092353,777.0
657,0.0003940069485714903,778.0
703,0.00039395354059528767,779.0
835,0.000393357712542278,780.0
1513,0.00039325784307025016,781.0
477,0.0003931964354406238,782.0
988,0.0003930152446404322,783.0
495,0.00039269338203695313,784.0
907,0.0003922225957829231,785.0
63,0.00039198023947323746,786.0
200,0.00039191152627337123,787.0
1479,0.0003918596171618425,788.0
72,0.0003917282845787828,789.0
1438,0.0003914542223406004,790.0
915,0.0003912596996908429,791.0
171,0.0003911908188258241,792.0
1406,0.00039090806631625124,793.0
665,0.0003897599425633729,794.0
1275,0.0003894716968571429,795.0
27,0.0003888193025856219,796.0
1310,0.00038714580071874997,797.0
647,0.0003864838499218016,798.0
648,0.0003864838499218016,798.0
649,0.0003864838499218016,798.0
565,0.0003863454532402723,799.0
196,0.0003862104981856379,800.0
51,0.00038591011177130076,801.0
1542,0.00038555430837639026,802.0
1495,0.0003848747304110894,803.0
144,0.0003840124374559966,804.0
980,0.0003833627125175415,805.0
1253,0.0003833025673508015,806.0
767,0.00038327259885041103,807.0
771,0.00038327259885041103,807.0
349,0.0003830106445955732,808.0
348,0.0003830106445955732,808.0
1110,0.0003829508649836487,809.0
1217,0.00038293942689924404,810.0
306,0.0003824454861546452,811.0
131,0.00038199536420283444,812.0
685,0.0003817720819894924,813.0
757,0.00038154063363759116,814.0
1067,0.00038142775975974903,815.0
590,0.0003813263664988879,816.0
424,0.0003812148563774947,817.0
413,0.0003807314935496307,818.0
128,0.0003804522520421142,819.0
733,0.00037871925263762384,820.0
13,0.000378581649209168,821.0
1550,0.00037825919058362005,822.0
763,0.0003781833355674534,823.0
1483,0.0003776335994871262,824.0
1256,0.000376295714871621,825.0
1171,0.0003760433363962081,826.0
1212,0.0003758402750656097,827.0
1126,0.0003758310595493097,828.0
570,0.00037575768159450095,829.0
1305,0.0003755028200030386,830.0
876,0.00037513335560790444,831.0
878,0.00037513335560790444,831.0
734,0.00037510991614309334,832.0
791,0.0003748885919682067,833.0
972,0.00037479524677834546,834.0
167,0.0003744678932044482,835.0
796,0.00037410317895599085,836.0
434,0.00037381904904901925,837.0
1502,0.00037354488079522925,838.0
1071,0.00037337332430256135,839.0
511,0.0003722290028366699,840.0
